src_key,dst_key,match_type
team2024gemma,ouyang2022training,arxiv
team2024gemma,touvron2023llama2,arxiv
the2024large,bert,arxiv
the2024large,geminiteam2024gemini15unlockingmultimodal,arxiv
the2024large,gpt4,arxiv
the2024large,lee2022autoregressive,arxiv
the2024large,llama3,arxiv
the2024large,mostafazadeh2016corpus,paperId
the2024large,soundstream,arxiv
the2024large,wang2023neural,arxiv
the2024large,wav2vec2,arxiv
tian2025espnet,cui2024recentadvancesspeechlanguage,arxiv
tian2025espnet,defossezmoshi,arxiv
tian2025espnet,desta2,arxiv
tian2025espnet,du2024cosyvoice,arxiv
tian2025espnet,hernandez2018ted,arxiv
tian2025espnet,kharitonov2023speak,arxiv
tian2025espnet,llama3,arxiv
tian2025espnet,maiti2024voxtlm,arxiv
tian2025espnet,scaling-slms,arxiv
tian2025espnet,shi2024espnet,arxiv
tian2025espnet,soundstream,arxiv
tian2025espnet,wang2023neural,arxiv
tian2025espnet,whisper,arxiv
tian2025espnet,xie2024mini,arxiv
tian2025espnet,zellers2019hellaswag,arxiv
tian2025espnet,zeng2024glm,arxiv
touvron2023llama,bert,arxiv
touvron2023llama,brown2020language,arxiv
touvron2023llama,joshi2017triviaqa,arxiv
touvron2023llama,ouyang2022training,arxiv
touvron2023llama,zellers2019hellaswag,arxiv
touvron2023llama,zhang2022opt,arxiv
touvron2023llama2,CoT,arxiv
touvron2023llama2,FLAN,arxiv
touvron2023llama2,Kirkpatrick2017overcoming,arxiv
touvron2023llama2,brown2020language,arxiv
touvron2023llama2,holtzman2020the,arxiv
touvron2023llama2,joshi2017triviaqa,arxiv
touvron2023llama2,ouyang2022training,arxiv
touvron2023llama2,touvron2023llama,arxiv
touvron2023llama2,zellers2019hellaswag,arxiv
touvron2023llama2,zhang2022opt,arxiv
tsunoo24_interspeech,brown2020language,arxiv
tsunoo24_interspeech,maiti2024voxtlm,arxiv
tsunoo24_interspeech,wu2023decoder,arxiv
tsunoo24_interspeech,zhang2023speechgpt,arxiv
turetzky2024last,GSLM,paperId
turetzky2024last,audiolm,arxiv
turetzky2024last,copet2024simple,arxiv
turetzky2024last,dGSLM,arxiv
turetzky2024last,encodec,arxiv
turetzky2024last,hubert,arxiv
turetzky2024last,kharitonov2022textless,arxiv
turetzky2024last,kharitonov2023speak,arxiv
turetzky2024last,lee2022direct,arxiv
turetzky2024last,lee2022textless,arxiv
turetzky2024last,messica2024nast,arxiv
turetzky2024last,nachmani2023spoken,arxiv
turetzky2024last,pGSLM,arxiv
turetzky2024last,polyak21_interspeech,arxiv
turetzky2024last,sicherman2023analysing,arxiv
turetzky2024last,soundstream,arxiv
turetzky2024last,speechtokenizer,paperId
turetzky2024last,tGSLM,arxiv
turetzky2024last,touvron2023llama2,arxiv
turetzky2024last,twist,arxiv
turetzky2024last,van2017neural,arxiv
turetzky2024last,wang2023neural,arxiv
turetzky2024last,wav2vec2,arxiv
turetzky2024last,zhang2022opt,arxiv
turntakeingIS18,skantze-2017-towards,paperId
twist,GSLM,paperId
twist,agostinelli2023musiclm,arxiv
twist,audiolm,arxiv
twist,bert,arxiv
twist,brown2020language,arxiv
twist,dGSLM,arxiv
twist,encodec,arxiv
twist,hubert,arxiv
twist,kharitonov2022textless,arxiv
twist,kong2020hifi,arxiv
twist,lee2022direct,arxiv
twist,lee2022textless,arxiv
twist,ouyang2022training,arxiv
twist,pGSLM,arxiv
twist,polyak21_interspeech,arxiv
twist,shen2018natural,arxiv
twist,sicherman2023analysing,arxiv
twist,soundstream,arxiv
twist,touvron2023llama,arxiv
twist,wav2vec2,arxiv
twist,whisper,arxiv
twist,zhang2022opt,arxiv
usm,bert,arxiv
usm,chan2016listen,arxiv
usm,hernandez2018ted,arxiv
usm,wav2vec2,arxiv
usm,whisper,arxiv
usm-lite,chan2016listen,arxiv
usm-lite,dphubert,arxiv
usm-lite,hubert,arxiv
usm-lite,parp,arxiv
usm-lite,usm,arxiv
usm-lite,wav2vec2,arxiv
usm-lite,whisper,arxiv
veluri2024turnbasedinterfacessynchronousllms,GSLM,paperId
veluri2024turnbasedinterfacessynchronousllms,chou2023toward,arxiv
veluri2024turnbasedinterfacessynchronousllms,hubert,arxiv
veluri2024turnbasedinterfacessynchronousllms,maiti2024voxtlm,arxiv
veluri2024turnbasedinterfacessynchronousllms,nachmani2023spoken,arxiv
veluri2024turnbasedinterfacessynchronousllms,nguyen2024spirit,arxiv
veluri2024turnbasedinterfacessynchronousllms,touvron2023llama2,arxiv
veluri2024turnbasedinterfacessynchronousllms,zhang2023speechgpt,arxiv
wang2023neural,GSLM,paperId
wang2023neural,audiolm,arxiv
wang2023neural,bert,arxiv
wang2023neural,borsos2023soundstorm,arxiv
wang2023neural,brown2020language,arxiv
wang2023neural,encodec,arxiv
wang2023neural,hubert,arxiv
wang2023neural,kong2020hifi,arxiv
wang2023neural,le2024voicebox,arxiv
wang2023neural,polyak21_interspeech,arxiv
wang2023neural,shen2018natural,arxiv
wang2023neural,soundstream,arxiv
wang2023neural,van2017neural,arxiv
wang2023neural,wav2vec2,arxiv
wang2023neural,wavlm,arxiv
wang2023slm,audiolm,arxiv
wang2023slm,bert,arxiv
wang2023slm,gong2023listen,arxiv
wang2023slm,gpt4,arxiv
wang2023slm,houlsby2019parameter,arxiv
wang2023slm,hubert,arxiv
wang2023slm,lora,arxiv
wang2023slm,usm,arxiv
wang2023slm,whisper,arxiv
wang2023slm,zhang2023speechgpt,arxiv
wang2024audiobench,airbench,arxiv
wang2024audiobench,arora2023universlu,arxiv
wang2024audiobench,chu2023qwen,arxiv
wang2024audiobench,das2024speechverse,arxiv
wang2024audiobench,gpt4,arxiv
wang2024audiobench,huang2024dynamic,arxiv
wang2024audiobench,shu2023llasm,arxiv
wang2024audiobench,zellers2019hellaswag,arxiv
wang2024audiobench,zhang2023speechgpt,arxiv
wang2024audiobench,zheng2023judging,arxiv
wang2024freezeomnismartlowlatency,berant2013semantic,paperId
wang2024freezeomnismartlowlatency,chu2024qwen2audio,arxiv
wang2024freezeomnismartlowlatency,defossezmoshi,arxiv
wang2024freezeomnismartlowlatency,fang2024llama,paperId
wang2024freezeomnismartlowlatency,gpt4,arxiv
wang2024freezeomnismartlowlatency,joshi2017triviaqa,arxiv
wang2024freezeomnismartlowlatency,llama3,arxiv
wang2024freezeomnismartlowlatency,nachmani2023spoken,arxiv
wang2024freezeomnismartlowlatency,wav2vec2,arxiv
wang2024freezeomnismartlowlatency,xie2024mini,arxiv
wang2024freezeomnismartlowlatency,zeng2024scaling,arxiv
wang2024freezeomnismartlowlatency,zhang2023speechgpt,arxiv
warstadt2020blimp,bert,arxiv
wav2prompt,audiochatllama,paperId
wav2prompt,audiolm,arxiv
wav2prompt,brown2020language,arxiv
wav2prompt,chen2023x,arxiv
wav2prompt,gong2023listen,arxiv
wav2prompt,huang2024dynamic,arxiv
wav2prompt,ouyang2022training,arxiv
wav2prompt,tang2023salmonn,arxiv
wav2prompt,wang2023neural,arxiv
wav2prompt,whisper,arxiv
wav2prompt,wu2023decoder,arxiv
wav2seq,GSLM,paperId
wav2seq,bert,arxiv
wav2seq,chan2016listen,arxiv
wav2seq,parp,arxiv
wav2seq,shon2022slue,arxiv
wav2seq,wav2vec2,arxiv
wav2seq,wavlm,arxiv
wav2vec2,bert,arxiv
wav2vec2,van2017neural,arxiv
wavllm,blsp,arxiv
wavllm,chu2023qwen,arxiv
wavllm,gpt4,arxiv
wavllm,houlsby2019parameter,arxiv
wavllm,lora,arxiv
wavllm,ouyang2022training,arxiv
wavllm,shu2023llasm,arxiv
wavllm,tang2023salmonn,arxiv
wavllm,touvron2023llama2,arxiv
wavllm,wavlm,arxiv
wavllm,whisper,arxiv
wavllm,wu2023decoder,arxiv
wavllm,zhang2023speechgpt,arxiv
wavlm,bert,arxiv
wavlm,hubert,arxiv
wavlm,wav2vec2,arxiv
whisper,hernandez2018ted,arxiv
whisper,hubert,arxiv
whisper,wav2vec2,arxiv
wu-etal-2024-codec,audiolm,arxiv
wu-etal-2024-codec,hubert,arxiv
wu-etal-2024-codec,kong2020hifi,arxiv
wu-etal-2024-codec,soundstream,arxiv
wu-etal-2024-codec,wavlm,arxiv
wu-etal-2024-codec,whisper,arxiv
wu-etal-2024-codec,wu2024towards,arxiv
wu2023decoder,brown2020language,arxiv
wu2023decoder,chen2023x,arxiv
wu2023decoder,gaido2021ctc,paperId
wu2023decoder,gpt4,arxiv
wu2023decoder,lora,arxiv
wu2023decoder,touvron2023llama,arxiv
wu2023decoder,wang2023neural,arxiv
wu2023decoder,whisper,arxiv
wu2023decoder,zhang2023speechgpt,arxiv
wu2024codec,agostinelli2023musiclm,arxiv
wu2024codec,audiolm,arxiv
wu2024codec,borsos2023soundstorm,arxiv
wu2024codec,encodec,arxiv
wu2024codec,hubert,arxiv
wu2024codec,mousavi2024dasb,arxiv
wu2024codec,soundstream,arxiv
wu2024codec,speechtokenizer,paperId
wu2024codec,wang2023neural,arxiv
wu2024codec,whisper,arxiv
wu2024codec,wu-etal-2024-codec,arxiv
wu2024codec,wu2024towards,arxiv
wu2024codecfake,agostinelli2023musiclm,arxiv
wu2024codecfake,audiolm,arxiv
wu2024codecfake,copet2024simple,arxiv
wu2024codecfake,encodec,arxiv
wu2024codecfake,hubert,arxiv
wu2024codecfake,kong2020hifi,arxiv
wu2024codecfake,wang2023neural,arxiv
wu2024codecfake,wu-etal-2024-codec,arxiv
wu2024codecfake,wu2024towards,arxiv
wu2024towards,GSLM,paperId
wu2024towards,agostinelli2023musiclm,arxiv
wu2024towards,audiolm,arxiv
wu2024towards,bai2023qwen,arxiv
wu2024towards,borsos2023soundstorm,arxiv
wu2024towards,copet2024simple,arxiv
wu2024towards,dGSLM,arxiv
wu2024towards,encodec,arxiv
wu2024towards,huang2024dynamic,arxiv
wu2024towards,hubert,arxiv
wu2024towards,kong2020hifi,arxiv
wu2024towards,pGSLM,arxiv
wu2024towards,polyak21_interspeech,arxiv
wu2024towards,soundstream,arxiv
wu2024towards,speechtokenizer,paperId
wu2024towards,twist,arxiv
wu2024towards,wang2023neural,arxiv
wu2024towards,wav2vec2,arxiv
wu2024towards,yu2023megabyte,arxiv
wu2024ts3,audiolm,arxiv
wu2024ts3,copet2024simple,arxiv
wu2024ts3,dGSLM,arxiv
wu2024ts3,defossezmoshi,arxiv
wu2024ts3,encodec,arxiv
wu2024ts3,hubert,arxiv
wu2024ts3,kong2020hifi,arxiv
wu2024ts3,mousavi2024dasb,arxiv
wu2024ts3,shi2024espnet,arxiv
wu2024ts3,soundstream,arxiv
wu2024ts3,van2017neural,arxiv
wu2024ts3,wang2023neural,arxiv
wu2024ts3,wavlm,arxiv
wu2024ts3,wu-etal-2024-codec,arxiv
wu2024ts3,wu2024codec,arxiv
wu2024ts3,wu2024towards,arxiv
wu2024ts3,xin2024bigcodec,arxiv
wu2024ts3,yu2023megabyte,arxiv
xie2024mini,chu2024qwen2audio,arxiv
xie2024mini,copet2024simple,arxiv
xie2024mini,das2024speechverse,arxiv
xie2024mini,kharitonov2023speak,arxiv
xie2024mini,le2024voicebox,arxiv
xie2024mini,tang2023salmonn,arxiv
xie2024mini,wav2vec2,arxiv
xie2024mini,wavllm,paperId
xie2024mini,whisper,arxiv
xie2024mini,zhang2023speechgpt,arxiv
xin2024bigcodec,brown2020language,arxiv
xin2024bigcodec,encodec,arxiv
xin2024bigcodec,kong2020hifi,arxiv
xin2024bigcodec,soundstream,arxiv
xin2024bigcodec,van2017neural,arxiv
xin2024bigcodec,wavlm,arxiv
xu2024enablingrealtimeconversationsminimal,ma2024languagemodellistenspeaking,paperId
xu2024enablingrealtimeconversationsminimal,zellers2019hellaswag,arxiv
xu2024enablingrealtimeconversationsminimal,zhang2024turnbasedgameenablingrealtime,arxiv
xue2024chat,brown2020language,arxiv
xue2024chat,chu2023qwen,arxiv
xue2024chat,gong2023listen,arxiv
xue2024chat,gpt4,arxiv
xue2024chat,hubert,arxiv
xue2024chat,lora,arxiv
xue2024chat,q-former,arxiv
xue2024chat,tang2023salmonn,arxiv
xue2024chat,touvron2023llama,arxiv
xue2024chat,whisper,arxiv
xue2024chat,yu2024connecting,arxiv
xue2024chat,zhang2023speechgpt,arxiv
yu2023megabyte,brown2020language,arxiv
yu2023megabyte,gu2021efficiently,arxiv
yu2023megabyte,hubert,arxiv
yu2023megabyte,touvron2023llama,arxiv
yu2023megabyte,zhang2022opt,arxiv
yu2024connecting,brown2020language,arxiv
yu2024connecting,chen2023x,arxiv
yu2024connecting,gong2023listen,arxiv
yu2024connecting,gpt4,arxiv
yu2024connecting,hubert,arxiv
yu2024connecting,q-former,arxiv
yu2024connecting,shu2023llasm,arxiv
yu2024connecting,touvron2023llama,arxiv
yu2024connecting,usm,arxiv
yu2024connecting,whisper,arxiv
yu2024connecting,wu2023decoder,arxiv
yu2024connecting,zhang2023speechgpt,arxiv
zellers2019hellaswag,bert,arxiv
zellers2019hellaswag,holtzman2020the,arxiv
zhang2022opt,FLAN,arxiv
zhang2022opt,bert,arxiv
zhang2022opt,brown2020language,arxiv
zhang2022opt,holtzman2020the,arxiv
zhang2022opt,ouyang2022training,arxiv
zhang2022opt,zellers2019hellaswag,arxiv
zhang2023speechgpt,GSLM,paperId
zhang2023speechgpt,audiolm,arxiv
zhang2023speechgpt,chen2023x,arxiv
zhang2023speechgpt,dGSLM,arxiv
zhang2023speechgpt,hubert,arxiv
zhang2023speechgpt,lora,arxiv
zhang2023speechgpt,polyak21_interspeech,arxiv
zhang2023speechgpt,touvron2023llama,arxiv
zhang2023speechgpt,wang2023neural,arxiv
zhang2023speechgpt,wav2vec2,arxiv
zhang2024mm,FLAN,arxiv
zhang2024mm,bert,arxiv
zhang2024mm,brown2020language,arxiv
zhang2024mm,chen2023x,arxiv
zhang2024mm,chu2023qwen,arxiv
zhang2024mm,houlsby2019parameter,arxiv
zhang2024mm,hubert,arxiv
zhang2024mm,lora,arxiv
zhang2024mm,ouyang2022training,arxiv
zhang2024mm,touvron2023llama,arxiv
zhang2024mm,whisper,arxiv
zhang2024mm,zhang2022opt,arxiv
zhang2024mm,zhang2023speechgpt,arxiv
zhang2024turnbasedgameenablingrealtime,gpt4,arxiv
zhang2024turnbasedgameenablingrealtime,touvron2023llama2,arxiv
zhang2024turnbasedgameenablingrealtime,zellers2019hellaswag,arxiv
zhang2024turnbasedgameenablingrealtime,zheng2023judging,arxiv
zhang2025omniflattenendtoendgptmodel,defossezmoshi,arxiv
zhang2025omniflattenendtoendgptmodel,du2024cosyvoice,arxiv
zhang2025omniflattenendtoendgptmodel,hernandez2018ted,arxiv
zhang2025omniflattenendtoendgptmodel,kong2020hifi,arxiv
zhang2025omniflattenendtoendgptmodel,veluri2024turnbasedinterfacessynchronousllms,paperId
zhang2025omniflattenendtoendgptmodel,whisper,arxiv
zhang2025omniflattenendtoendgptmodel,xie2024mini,arxiv
zhang2025omniflattenendtoendgptmodel,zheng2023judging,arxiv
zheng2023judging,CoT,arxiv
zheng2023judging,FLAN,arxiv
zheng2023judging,bigbench,arxiv
zheng2023judging,ouyang2022training,arxiv
zheng2023judging,touvron2023llama,arxiv
zheng2023judging,zellers2019hellaswag,arxiv
