src_key,dst_key,match_type
guo2025recent,chung2021w2v,arxiv
guo2025recent,copet2024musicgen,arxiv
guo2025recent,cuervo2024scalingpropertiesspeechlanguag,arxiv
guo2025recent,cui2024recent,arxiv
guo2025recent,defossez2022high,arxiv
guo2025recent,defossez2024moshi,arxiv
guo2025recent,della2025focalcodec,arxiv
guo2025recent,dhariwal2020jukebox,arxiv
guo2025recent,dietz2015overview,paperId
guo2025recent,du2023funcodec,arxiv
guo2025recent,du2024cosyvoice,arxiv
guo2025recent,du2024cosyvoiceAS,arxiv
guo2025recent,esser2021taming,arxiv
guo2025recent,gu2024esc,arxiv
guo2025recent,gulati_conformer,arxiv
guo2025recent,guo2024socodec,arxiv
guo2025recent,hassid2023textually,arxiv
guo2025recent,hayashi2020discretalk,arxiv
guo2025recent,ho2020denoising,arxiv
guo2025recent,hsu2021hubert,arxiv
guo2025recent,huang2023repcodec,paperId
guo2025recent,inaguma2022unity,arxiv
guo2025recent,ji2024wavchat,arxiv
guo2025recent,ji2024wavtokenizer,arxiv
guo2025recent,jiang2023disentangled,arxiv
guo2025recent,ju2024naturalspeech,arxiv
guo2025recent,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
guo2025recent,kharitonov2023speak,arxiv
guo2025recent,kim2024neural,arxiv
guo2025recent,kong2020hifigan,arxiv
guo2025recent,kumar2023high,arxiv
guo2025recent,lakhotia2021generative,paperId
guo2025recent,li2024single,arxiv
guo2025recent,lin2024alignslm,arxiv
guo2025recent,liu2024semanticodec,arxiv
guo2025recent,mentzer2023finite,arxiv
guo2025recent,messica2024nast,arxiv
guo2025recent,mousavi2024,paperId
guo2025recent,mousavi2024dasb,arxiv
guo2025recent,nguyen2020zeroresourcespeechbenchmark,arxiv
guo2025recent,nguyen2024spiritlminterleavedspokenwritten,paperId
guo2025recent,niu2024ndvq,arxiv
guo2025recent,park2024long,arxiv
guo2025recent,parker2024scaling,arxiv
guo2025recent,polyak2021speech,arxiv
guo2025recent,puvvada2023discrete,paperId
guo2025recent,qwen_audio,arxiv
guo2025recent,radford2023robust,arxiv
guo2025recent,raffel2020exploring,arxiv
guo2025recent,ren2024emo,arxiv
guo2025recent,ren2024ticodec,arxiv
guo2025recent,rubenstein2023audiopalm,arxiv
guo2025recent,salmonn,arxiv
guo2025recent,san2023discrete,arxiv
guo2025recent,shi2024espnet,arxiv
guo2025recent,shi2024mmm,arxiv
guo2025recent,shi2024versa,arxiv
guo2025recent,sicherman2023analysing,arxiv
guo2025recent,simplespeech,arxiv
guo2025recent,siuzdak2023vocos,arxiv
guo2025recent,siuzdak2024snac,arxiv
guo2025recent,touvron2023llama,arxiv
guo2025recent,transformer,arxiv
guo2025recent,turetzky2024last,arxiv
guo2025recent,valin2012definition,paperId
guo2025recent,vashishth2024stab,arxiv
guo2025recent,vqvae2017,arxiv
guo2025recent,wang2023neural,arxiv
guo2025recent,wang2023selm,arxiv
guo2025recent,wang2023speechx,arxiv
guo2025recent,wang2024viola,paperId
guo2025recent,wells2022phonetic,paperId
guo2025recent,wu2023audiodec,arxiv
guo2025recent,wu2023speechgen,arxiv
guo2025recent,wu2024codec,arxiv
guo2025recent,wu2024towards,arxiv
guo2025recent,xin2024bigcodec,arxiv
guo2025recent,yang2021superb,arxiv
guo2025recent,yang2023hifi,arxiv
guo2025recent,yang2023towards,arxiv
guo2025recent,yang2023uniaudio,paperId
guo2025recent,yang2024generative,arxiv
guo2025recent,yang2024uniaudio,paperId
guo2025recent,zeghidour2021soundstream,arxiv
guo2025recent,zen2019libritts,paperId
guo2025recent,zengscaling,arxiv
guo2025recent,zhang2023dub,arxiv
guo2025recent,zheng2025ervq,arxiv
han2020contextnet,7178964,paperId
han2020contextnet,GoodBengCour16,title_exact
han2020contextnet,transformer,arxiv
har2025past,7178964,paperId
har2025past,Ye2024CodecDM,arxiv
har2025past,baevski2020wav2vec,arxiv
har2025past,borsos2023audiolm,arxiv
har2025past,chen2022wavlm,arxiv
har2025past,copet2024musicgen,arxiv
har2025past,defossez2022high,arxiv
har2025past,defossez2024moshi,arxiv
har2025past,du2023funcodec,arxiv
har2025past,hassid2023textually,arxiv
har2025past,hsu2021hubert,arxiv
har2025past,ji2024wavtokenizer,arxiv
har2025past,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
har2025past,kong2020hifigan,arxiv
har2025past,lakhotia2021generative,paperId
har2025past,messica2024nast,arxiv
har2025past,mousavi2024dasb,arxiv
har2025past,nguyen2020zeroresourcespeechbenchmark,arxiv
har2025past,radford2023robust,arxiv
har2025past,sicherman2023analysing,arxiv
har2025past,turetzky2024last,arxiv
har2025past,wu2023audiodec,arxiv
har2025past,yang2023hifi,arxiv
har2025past,zeghidour2021soundstream,arxiv
har2025past,zengscaling,arxiv
hassid2023textually,7178964,paperId
hassid2023textually,JMLR:v24:22-1144,arxiv
hassid2023textually,agostinelli2023musiclm,arxiv
hassid2023textually,ardila2019common,arxiv
hassid2023textually,baevski2020wav2vec,arxiv
hassid2023textually,bastianelli2020slurp,arxiv
hassid2023textually,borsos2023audiolm,arxiv
hassid2023textually,chung2021w2v,arxiv
hassid2023textually,defossez2022high,arxiv
hassid2023textually,devlin2019bert,arxiv
hassid2023textually,gpt,arxiv
hassid2023textually,hsu2021hubert,arxiv
hassid2023textually,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
hassid2023textually,kong2020hifigan,arxiv
hassid2023textually,kreuk2022audiogen,arxiv
hassid2023textually,lakhotia2021generative,paperId
hassid2023textually,nguyen2020zeroresourcespeechbenchmark,arxiv
hassid2023textually,nguyen2023generative,arxiv
hassid2023textually,polyak2021speech,arxiv
hassid2023textually,popuri2022enhanced,arxiv
hassid2023textually,prenger2018waveglow,arxiv
hassid2023textually,radford2023robust,arxiv
hassid2023textually,raffel2020exploring,arxiv
hassid2023textually,ren2020fastspeech,arxiv
hassid2023textually,sicherman2023analysing,arxiv
hassid2023textually,tacotron2,arxiv
hassid2023textually,zeghidour2021soundstream,arxiv
hayashi2020discretalk,espnet,arxiv
hayashi2020discretalk,oord2016wavenet,arxiv
hayashi2020discretalk,prenger2018waveglow,arxiv
hayashi2020discretalk,ren2019fastspeech,title_exact
hayashi2020discretalk,tacotron2,arxiv
hayashi2020discretalk,transformer,arxiv
hayashi2020discretalk,vqvae2017,arxiv
hershey2016deep,vincent2006bss,paperId
ho2020denoising,oord2016wavenet,arxiv
ho2020denoising,prenger2018waveglow,arxiv
ho2020denoising,transformer,arxiv
hsu2021hubert,7178964,paperId
hsu2021hubert,baevski2020wav2vec,arxiv
hsu2021hubert,devlin2019bert,arxiv
hsu2021hubert,gpt,arxiv
hsu2021hubert,gulati_conformer,arxiv
hsu2021hubert,vqvae2017,arxiv
huang2021multi,7178964,paperId
huang2021multi,kong2020hifigan,arxiv
huang2021multi,oord2016wavenet,arxiv
huang2021multi,prenger2018waveglow,arxiv
huang2021multi,ren2020fastspeech,arxiv
huang2022mulan,audiocaps,paperId
huang2022mulan,devlin2019bert,arxiv
huang2022mulan,dhariwal2020jukebox,arxiv
huang2022mulan,gemmeke2017audio,paperId
huang2022mulan,piczak2015esc,paperId
huang2023dynamic,7178964,paperId
huang2023dynamic,baevski2020wav2vec,arxiv
huang2023dynamic,chang2023speechprompt,arxiv
huang2023dynamic,devlin2019bert,arxiv
huang2023dynamic,hsu2021hubert,arxiv
huang2023dynamic,lakhotia2021generative,paperId
huang2023dynamic,lester2021power,arxiv
huang2023dynamic,liu2023gpt,arxiv
huang2023dynamic,ljspeech17,title_exact
huang2023dynamic,nguyen2020zeroresourcespeechbenchmark,arxiv
huang2023dynamic,radford2023robust,arxiv
huang2023dynamic,rubenstein2023audiopalm,arxiv
huang2023dynamic,touvron2023llama,arxiv
huang2023dynamic,wu2023speechgen,arxiv
huang2023dynamic,yamagishi2019cstr,paperId
huang2023dynamic,yang2021superb,arxiv
huang2023make,audiocaps,paperId
huang2023make,baevski2020wav2vec,arxiv
huang2023make,borsos2023audiolm,arxiv
huang2023make,gemmeke2017audio,paperId
huang2023make,goodfellow2020generative,paperId
huang2023make,ho2020denoising,arxiv
huang2023make,hsu2021hubert,arxiv
huang2023make,kong2020hifigan,arxiv
huang2023make,koutini2021passt,arxiv
huang2023make,kreuk2022audiogen,arxiv
huang2023make,liu2023audioldm,paperId
huang2023make,piczak2015esc,paperId
huang2023make,raffel2020exploring,arxiv
huang2023make,rombach2022high,arxiv
huang2023make,vqvae2017,arxiv
huang2023make,yang2023diffsound,arxiv
huang2023make,yang2023hifi,arxiv
huang2023make,zeghidour2021soundstream,arxiv
huang2023make,zen2019libritts,paperId
huang2023repcodec,7178964,paperId
huang2023repcodec,JMLR:v24:22-1144,arxiv
huang2023repcodec,baevski2020wav2vec,arxiv
huang2023repcodec,borsos2023audiolm,arxiv
huang2023repcodec,chung2021w2v,arxiv
huang2023repcodec,defossez2022high,arxiv
huang2023repcodec,garbacea2019low,arxiv
huang2023repcodec,gpt,arxiv
huang2023repcodec,gulati_conformer,arxiv
huang2023repcodec,hsu2021hubert,arxiv
huang2023repcodec,kankanahalli2018end,arxiv
huang2023repcodec,ljspeech17,title_exact
huang2023repcodec,polyak2021speech,arxiv
huang2023repcodec,radford2023robust,arxiv
huang2023repcodec,rubenstein2023audiopalm,arxiv
huang2023repcodec,vqvae2017,arxiv
huang2023repcodec,wang2023neural,arxiv
huang2023repcodec,wu2023audiodec,arxiv
huang2023repcodec,yang2021superb,arxiv
huang2023repcodec,zeghidour2021soundstream,arxiv
huang2023repcodec,zhang2023speechgpt,arxiv
inaguma2022unity,7178964,paperId
inaguma2022unity,ardila2019common,arxiv
inaguma2022unity,baevski2020wav2vec,arxiv
inaguma2022unity,chung2021w2v,arxiv
inaguma2022unity,gulati_conformer,arxiv
inaguma2022unity,hsu2021hubert,arxiv
inaguma2022unity,kong2020hifigan,arxiv
inaguma2022unity,ljspeech17,title_exact
inaguma2022unity,polyak2021speech,arxiv
inaguma2022unity,popuri2022enhanced,arxiv
inaguma2022unity,srivastava2014dropout,paperId
inaguma2022unity,transformer,arxiv
inaguma2022unity,vqvae2017,arxiv
jang2024personalized,7178964,paperId
jang2024personalized,Kleijn2018wavenet,arxiv
jang2024personalized,defossez2022high,arxiv
jang2024personalized,garbacea2019low,arxiv
jang2024personalized,kumar2023high,arxiv
jang2024personalized,oord2016wavenet,arxiv
jang2024personalized,transformer,arxiv
jang2024personalized,valin2019lpcnet,paperId
jang2024personalized,valin2019real,arxiv
jang2024personalized,zeghidour2021soundstream,arxiv
jeong2024read,gemmeke2017audio,paperId
jeong2024read,huang2023make,arxiv
jeong2024read,kong2020hifigan,arxiv
jeong2024read,kreuk2022audiogen,arxiv
jeong2024read,liu2023audioldm,paperId
jeong2024read,liu2024audioldm2,paperId
jeong2024read,luo2023diff,arxiv
jeong2024read,ren2020fastspeech,arxiv
jeong2024read,rombach2022high,arxiv
jeong2024read,sheffer2023hear,arxiv
jeong2024read,vqvae2017,arxiv
jeong2024read,wu2023large,arxiv
jeong2024read,yang2023diffsound,arxiv
ji2024wavtokenizer,1360861705599880960,arxiv
ji2024wavtokenizer,Ahn2024HILCodecHA,arxiv
ji2024wavtokenizer,agostinelli2023musiclm,arxiv
ji2024wavtokenizer,ardila2019common,arxiv
ji2024wavtokenizer,bastianelli2020slurp,arxiv
ji2024wavtokenizer,bogdanov2019mtg,paperId
ji2024wavtokenizer,borsos2023soundstorm,arxiv
ji2024wavtokenizer,chen2022wavlm,arxiv
ji2024wavtokenizer,copet2024musicgen,arxiv
ji2024wavtokenizer,defossez2022high,arxiv
ji2024wavtokenizer,defossez2024moshi,arxiv
ji2024wavtokenizer,dhariwal2020jukebox,arxiv
ji2024wavtokenizer,du2023funcodec,arxiv
ji2024wavtokenizer,fma_dataset,arxiv
ji2024wavtokenizer,fonseca2021fsd50k,arxiv
ji2024wavtokenizer,gemmeke2017audio,paperId
ji2024wavtokenizer,gpt,arxiv
ji2024wavtokenizer,hsu2021hubert,arxiv
ji2024wavtokenizer,huang2023repcodec,paperId
ji2024wavtokenizer,ju2024naturalspeech,arxiv
ji2024wavtokenizer,kharitonov2023speak,arxiv
ji2024wavtokenizer,kong2020hifigan,arxiv
ji2024wavtokenizer,kreuk2022audiogen,arxiv
ji2024wavtokenizer,kumar2023high,arxiv
ji2024wavtokenizer,li2023mert,arxiv
ji2024wavtokenizer,li2024single,arxiv
ji2024wavtokenizer,liu2024semanticodec,arxiv
ji2024wavtokenizer,piczak2015esc,paperId
ji2024wavtokenizer,qwen_audio,arxiv
ji2024wavtokenizer,ren2020fastspeech,arxiv
ji2024wavtokenizer,ren2024ticodec,arxiv
ji2024wavtokenizer,rombach2022high,arxiv
ji2024wavtokenizer,salmonn,arxiv
ji2024wavtokenizer,siuzdak2023vocos,arxiv
ji2024wavtokenizer,wang2023neural,arxiv
ji2024wavtokenizer,wu2023audiodec,arxiv
ji2024wavtokenizer,yang2021superb,arxiv
ji2024wavtokenizer,yang2023hifi,arxiv
ji2024wavtokenizer,yang2023uniaudio,paperId
ji2024wavtokenizer,zeghidour2021soundstream,arxiv
ji2024wavtokenizer,zen2019libritts,paperId
ji2024wavtokenizer,zhan2024anygpt,arxiv
ji2024wavtokenizer,zhang2023speechgpt,arxiv
ji2024wavtokenizer,zhang2023speechtokenizer,arxiv
jiang2023disentangled,7178964,paperId
jiang2023disentangled,Jiang2022EndtoEndNS,arxiv
jiang2023disentangled,Kleijn2018wavenet,arxiv
jiang2023disentangled,garbacea2019low,arxiv
jiang2023disentangled,polyak2021speech,arxiv
jiang2023disentangled,valin2012definition,paperId
jiang2023disentangled,vqvae2017,arxiv
jiang2023disentangled,yang2021superb,arxiv
jiang2023disentangled,zeghidour2021soundstream,arxiv
jiang22_interspeech,Jiang2022EndtoEndNS,arxiv
jiang22_interspeech,Kleijn2018wavenet,arxiv
jiang22_interspeech,garbacea2019low,arxiv
jiang22_interspeech,kankanahalli2018end,arxiv
jiang22_interspeech,oord2016wavenet,arxiv
jiang22_interspeech,petermann2021harp,arxiv
jiang22_interspeech,valin2012definition,paperId
jiang22_interspeech,valin2019lpcnet,paperId
jiang22_interspeech,vqvae2017,arxiv
jiang22_interspeech,zeghidour2021soundstream,arxiv
ju2024naturalspeech,1360861705599880960,arxiv
ju2024naturalspeech,7178964,paperId
ju2024naturalspeech,baevski2020wav2vec,arxiv
ju2024naturalspeech,borsos2023audiolm,arxiv
ju2024naturalspeech,borsos2023soundstorm,arxiv
ju2024naturalspeech,chung2021w2v,arxiv
ju2024naturalspeech,defossez2022high,arxiv
ju2024naturalspeech,gulati_conformer,arxiv
ju2024naturalspeech,hsu2021hubert,arxiv
ju2024naturalspeech,jiang2023disentangled,arxiv
ju2024naturalspeech,kharitonov2023speak,arxiv
ju2024naturalspeech,kim2021conditional,arxiv
ju2024naturalspeech,kong2020hifigan,arxiv
ju2024naturalspeech,kumar2023high,arxiv
ju2024naturalspeech,oord2016wavenet,arxiv
ju2024naturalspeech,polyak2021speech,arxiv
ju2024naturalspeech,ren2019fastspeech,title_exact
ju2024naturalspeech,tacotron2,arxiv
ju2024naturalspeech,vqvae2017,arxiv
ju2024naturalspeech,wang2023lmvc,arxiv
ju2024naturalspeech,wang2023neural,arxiv
ju2024naturalspeech,yang2023diffsound,arxiv
ju2024naturalspeech,yang2023hifi,arxiv
ju2024naturalspeech,zeghidour2021soundstream,arxiv
ju2024naturalspeech,zhang2023speechtokenizer,arxiv
kang2024libriheavy,7178964,paperId
kang2024libriheavy,gulati_conformer,arxiv
kang2024libriheavy,levenshtein,paperId
kang2024libriheavy,transformer,arxiv
kankanahalli2018end,GoodBengCour16,title_exact
kharitonov2021text,7178964,paperId
kharitonov2021text,baevski2020wav2vec,arxiv
kharitonov2021text,gpt,arxiv
kharitonov2021text,hsu2021hubert,arxiv
kharitonov2021text,kong2020hifigan,arxiv
kharitonov2021text,lakhotia2021generative,paperId
kharitonov2021text,ljspeech17,title_exact
kharitonov2021text,oord2016wavenet,arxiv
kharitonov2021text,polyak2021speech,arxiv
kharitonov2021text,ren2020fastspeech,arxiv
kharitonov2021text,vqvae2017,arxiv
kharitonov2021text,yang2021superb,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,7178964,paperId
kharitonov2022textfreeprosodyawaregenerativespoken,baevski2020wav2vec,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,gpt,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,hsu2021hubert,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,kong2020hifigan,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,lakhotia2021generative,paperId
kharitonov2022textfreeprosodyawaregenerativespoken,ljspeech17,title_exact
kharitonov2022textfreeprosodyawaregenerativespoken,oord2016wavenet,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,polyak2021speech,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,ren2020fastspeech,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,vqvae2017,arxiv
kharitonov2022textfreeprosodyawaregenerativespoken,yang2021superb,arxiv
kharitonov2023speak,7178964,paperId
kharitonov2023speak,agostinelli2023musiclm,arxiv
kharitonov2023speak,borsos2023audiolm,arxiv
kharitonov2023speak,chen2022wavlm,arxiv
kharitonov2023speak,chung2021w2v,arxiv
kharitonov2023speak,devlin2019bert,arxiv
kharitonov2023speak,dunbar2021zero,arxiv
kharitonov2023speak,gpt,arxiv
kharitonov2023speak,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
kharitonov2023speak,kong2020hifigan,arxiv
kharitonov2023speak,lakhotia2021generative,paperId
kharitonov2023speak,ljspeech17,title_exact
kharitonov2023speak,nguyen2023generative,arxiv
kharitonov2023speak,polyak2021speech,arxiv
kharitonov2023speak,raffel2020exploring,arxiv
kharitonov2023speak,ren2020fastspeech,arxiv
kharitonov2023speak,rubenstein2023audiopalm,arxiv
kharitonov2023speak,tacotron2,arxiv
kharitonov2023speak,transformer,arxiv
kharitonov2023speak,wang2023neural,arxiv
kharitonov2023speak,zeghidour2021soundstream,arxiv
kharitonov2023speak,zen2019libritts,paperId
kim2021conditional,kong2020hifigan,arxiv
kim2021conditional,ljspeech17,title_exact
kim2021conditional,oord2016wavenet,arxiv
kim2021conditional,prenger2018waveglow,arxiv
kim2021conditional,ren2020fastspeech,arxiv
kim2021conditional,tacotron2,arxiv
kim2021conditional,transformer,arxiv
kim2021conditional,vqvae2017,arxiv
kim2024neural,Kleijn2018wavenet,arxiv
kim2024neural,agustsson2017soft,arxiv
kim2024neural,defossez2022high,arxiv
kim2024neural,garbacea2019low,arxiv
kim2024neural,kankanahalli2018end,arxiv
kim2024neural,kumar2023high,arxiv
kim2024neural,oord2016wavenet,arxiv
kim2024neural,painter2000perceptual,paperId
kim2024neural,valin2012definition,paperId
kim2024neural,valin2019real,arxiv
kim2024neural,yang2023neural,arxiv
kim2024neural,zeghidour2021soundstream,arxiv
kim2024neural,zhen2020psychoacoustic,arxiv
kolbaek2017multitalker,GoodBengCour16,title_exact
kolbaek2017multitalker,hershey2016deep,arxiv
kolbaek2017multitalker,vincent2006bss,paperId
kong2020hifigan,ljspeech17,title_exact
kong2020hifigan,oord2016wavenet,arxiv
kong2020hifigan,prenger2018waveglow,arxiv
kong2020hifigan,tacotron2,arxiv
kong2020panns,devlin2019bert,arxiv
kong2020panns,gemmeke2017audio,paperId
kong2020panns,piczak2015esc,paperId
kong2020panns,srivastava2014dropout,paperId
koutini2021passt,devlin2019bert,arxiv
koutini2021passt,fonseca2021fsd50k,arxiv
koutini2021passt,gemmeke2017audio,paperId
koutini2021passt,kong2020panns,arxiv
koutini2021passt,piczak2015esc,paperId
koutini2021passt,srivastava2014dropout,paperId
koutini2021passt,transformer,arxiv
kreuk2022audiogen,audiocaps,paperId
kreuk2022audiogen,baevski2020wav2vec,arxiv
kreuk2022audiogen,borsos2023audiolm,arxiv
kreuk2022audiogen,chen2022wavlm,arxiv
kreuk2022audiogen,devlin2019bert,arxiv
kreuk2022audiogen,fonseca2021fsd50k,arxiv
kreuk2022audiogen,gemmeke2017audio,paperId
kreuk2022audiogen,gpt,arxiv
kreuk2022audiogen,hsu2021hubert,arxiv
kreuk2022audiogen,kharitonov2022textfreeprosodyawaregenerativespoken,arxiv
kreuk2022audiogen,kong2020hifigan,arxiv
kreuk2022audiogen,koutini2021passt,arxiv
kreuk2022audiogen,lakhotia2021generative,paperId
kreuk2022audiogen,nguyen2023generative,arxiv
kreuk2022audiogen,oord2016wavenet,arxiv
kreuk2022audiogen,polyak2021speech,arxiv
kreuk2022audiogen,popuri2022enhanced,arxiv
kreuk2022audiogen,raffel2020exploring,arxiv
kreuk2022audiogen,ren2020fastspeech,arxiv
kreuk2022audiogen,rombach2022high,arxiv
kreuk2022audiogen,vqvae2017,arxiv
kreuk2022audiogen,yang2023diffsound,arxiv
kreuk2022audiogen,zeghidour2021soundstream,arxiv
kuan2023towards,borsos2023audiolm,arxiv
kuan2023towards,borsos2023soundstorm,arxiv
kuan2023towards,chang2022speechprompt,arxiv
kuan2023towards,copet2024musicgen,arxiv
kuan2023towards,defossez2022high,arxiv
kuan2023towards,hassid2023textually,arxiv
kuan2023towards,huang2023make,arxiv
kuan2023towards,kharitonov2023speak,arxiv
kuan2023towards,kreuk2022audiogen,arxiv
kuan2023towards,liu2023audioldm,paperId
kuan2023towards,polyak2021speech,arxiv
kuan2023towards,rubenstein2023audiopalm,arxiv
kuan2023towards,van2022comparison,arxiv
kuan2023towards,wang2023neural,arxiv
kuan2023towards,wang2023viola,arxiv
kuan2023towards,wu2023audiodec,arxiv
kuan2023towards,wu2023speechgen,arxiv
kuan2023towards,zeghidour2021soundstream,arxiv
kumar2023high,agostinelli2023musiclm,arxiv
kumar2023high,ardila2019common,arxiv
kumar2023high,bogdanov2019mtg,paperId
kumar2023high,borsos2023audiolm,arxiv
kumar2023high,defossez2022high,arxiv
kumar2023high,dhariwal2020jukebox,arxiv
kumar2023high,esser2021taming,arxiv
kumar2023high,garbacea2019low,arxiv
kumar2023high,gemmeke2017audio,paperId
kumar2023high,gpt,arxiv
kumar2023high,kim2021conditional,arxiv
kumar2023high,kong2020hifigan,arxiv
kumar2023high,le2019sdr,arxiv
kumar2023high,mysore2014can,paperId
kumar2023high,oord2016wavenet,arxiv
kumar2023high,prenger2018waveglow,arxiv
kumar2023high,ren2020fastspeech,arxiv
kumar2023high,tacotron2,arxiv
kumar2023high,transformer,arxiv
kumar2023high,valin2012definition,paperId
kumar2023high,vqvae2017,arxiv
kumar2023high,wang2023neural,arxiv
kumar2023high,zeghidour2021soundstream,arxiv
kumar2024sila,audiocaps,paperId
kumar2024sila,copet2024musicgen,arxiv
kumar2024sila,evans2025stable,arxiv
kumar2024sila,fonseca2021fsd50k,arxiv
kumar2024sila,gemmeke2017audio,paperId
kumar2024sila,ho2020denoising,arxiv
kumar2024sila,huang2023make,arxiv
kumar2024sila,ju2024naturalspeech,arxiv
kumar2024sila,kreuk2022audiogen,arxiv
kumar2024sila,kumar2023high,arxiv
kumar2024sila,liu2023audioldm,paperId
kumar2024sila,raffel2020exploring,arxiv
kumar2024sila,wang2023neural,arxiv
kumar2024sila,wu2023large,arxiv
lakhotia2021generative,7178964,paperId
lakhotia2021generative,baevski2020wav2vec,arxiv
lakhotia2021generative,devlin2019bert,arxiv
lakhotia2021generative,gpt,arxiv
lakhotia2021generative,kong2020hifigan,arxiv
lakhotia2021generative,ljspeech17,title_exact
lakhotia2021generative,nguyen2020zeroresourcespeechbenchmark,arxiv
lakhotia2021generative,oord2016wavenet,arxiv
lakhotia2021generative,polyak2021speech,arxiv
lakhotia2021generative,prenger2018waveglow,arxiv
lakhotia2021generative,tacotron2,arxiv
lakhotia2021generative,transformer,arxiv
lakhotia2021generative,vqvae2017,arxiv
lam2023efficient,agostinelli2023musiclm,arxiv
lam2023efficient,baevski2020wav2vec,arxiv
lam2023efficient,borsos2023audiolm,arxiv
lam2023efficient,borsos2023soundstorm,arxiv
lam2023efficient,chung2021w2v,arxiv
lam2023efficient,devlin2019bert,arxiv
lam2023efficient,dhariwal2020jukebox,arxiv
lam2023efficient,gemmeke2017audio,paperId
lam2023efficient,gulati_conformer,arxiv
lam2023efficient,ho2020denoising,arxiv
lam2023efficient,huang2022mulan,arxiv
lam2023efficient,huang2023make,arxiv
lam2023efficient,kharitonov2023speak,arxiv
lam2023efficient,kong2020hifigan,arxiv
lam2023efficient,kong2020panns,arxiv
lam2023efficient,kreuk2022audiogen,arxiv
lam2023efficient,liu2023audioldm,paperId
lam2023efficient,oord2016wavenet,arxiv
lam2023efficient,rombach2022high,arxiv
lam2023efficient,transformer,arxiv
lam2023efficient,wang2023neural,arxiv
lam2023efficient,yang2023diffsound,arxiv
lam2023efficient,zeghidour2021soundstream,arxiv
langman2024spectral,borsos2023soundstorm,arxiv
langman2024spectral,copet2024musicgen,arxiv
langman2024spectral,defossez2022high,arxiv
langman2024spectral,kong2020hifigan,arxiv
langman2024spectral,kumar2023high,arxiv
langman2024spectral,le2019sdr,arxiv
langman2024spectral,mentzer2023finite,arxiv
langman2024spectral,puvvada2023discrete,paperId
langman2024spectral,ren2020fastspeech,arxiv
langman2024spectral,tacotron2,arxiv
langman2024spectral,wang2023neural,arxiv
langman2024spectral,wu2023audiodec,arxiv
langman2024spectral,zeghidour2021soundstream,arxiv
latif2023sparks,GoodBengCour16,title_exact
latif2023sparks,JMLR:v24:22-1144,arxiv
latif2023sparks,agostinelli2023musiclm,arxiv
latif2023sparks,ardila2019common,arxiv
latif2023sparks,audiocaps,paperId
latif2023sparks,baevski2020wav2vec,arxiv
latif2023sparks,bogdanov2019mtg,paperId
latif2023sparks,borsos2023audiolm,arxiv
latif2023sparks,borsos2023soundstorm,arxiv
latif2023sparks,chen2024musicldm,arxiv
latif2023sparks,chung2021w2v,arxiv
latif2023sparks,copet2024musicgen,arxiv
latif2023sparks,defossez2022high,arxiv
latif2023sparks,devlin2019bert,arxiv
latif2023sparks,dhariwal2020jukebox,arxiv
latif2023sparks,fma_dataset,arxiv
latif2023sparks,fonseca2021fsd50k,arxiv
latif2023sparks,garcia2023vampnet,arxiv
latif2023sparks,gemmeke2017audio,paperId
latif2023sparks,gpt,arxiv
latif2023sparks,hassid2023textually,arxiv
latif2023sparks,ho2020denoising,arxiv
latif2023sparks,hsu2021hubert,arxiv
latif2023sparks,huang2022mulan,arxiv
latif2023sparks,inaguma2022unity,arxiv
latif2023sparks,kharitonov2023speak,arxiv
latif2023sparks,kong2020hifigan,arxiv
latif2023sparks,kong2020panns,arxiv
latif2023sparks,kreuk2022audiogen,arxiv
latif2023sparks,kumar2023high,arxiv
latif2023sparks,lakhotia2021generative,paperId
latif2023sparks,lam2023efficient,arxiv
latif2023sparks,liu2023audioldm,paperId
latif2023sparks,liu2024audioldm2,paperId
latif2023sparks,nguyen2023generative,arxiv
latif2023sparks,oord2016wavenet,arxiv
latif2023sparks,prenger2018waveglow,arxiv
latif2023sparks,radford2023robust,arxiv
latif2023sparks,raffel2020exploring,arxiv
latif2023sparks,rombach2022high,arxiv
latif2023sparks,rubenstein2023audiopalm,arxiv
latif2023sparks,tacotron2,arxiv
latif2023sparks,transformer,arxiv
latif2023sparks,wang2023lmvc,arxiv
latif2023sparks,wang2023neural,arxiv
latif2023sparks,wang2023speechx,arxiv
latif2023sparks,wang2023viola,arxiv
latif2023sparks,wu2023large,arxiv
latif2023sparks,wu2023speechgen,arxiv
latif2023sparks,yang2023diffsound,arxiv
latif2023sparks,zeghidour2021soundstream,arxiv
latif2023sparks,zhang2023googleusm,arxiv
latif2023sparks,zhang2023speechgpt,arxiv
latif2023sparks,zhang2023speechtokenizer,arxiv
le2019sdr,hershey2016deep,arxiv
