key,title,label,source,source_id,arxiv_id,doi,s2_paper_id
zhang2022m4singer,"M4Singer: A Multi-Style, Multi-Singer and Musical Score Provided Mandarin Singing Corpus",C,semantic_scholar,9441b35773ec51c19eb5c028a46705a3f3f732d5,,,9441b35773ec51c19eb5c028a46705a3f3f732d5
ogawa2021tohoku,Tohoku Kiritan singing database: A singing database for statistical parametric singing synthesis using Japanese pop songs,C,semantic_scholar,f6781f89263f0e30070bfad392de76681653379c,,,f6781f89263f0e30070bfad392de76681653379c
wang2022opencpop,Opencpop: A High-Quality Open Source Chinese Popular Song Corpus for Singing Voice Synthesis,C,arxiv,2201.07429v2,2201.07429,,c5adac48e1a03d527faaea65c968bd540cbfc093
shi2024singing,Singing Voice Data Scaling-up: An Introduction to ACE-Opencpop and ACE-KiSing,C,arxiv,2401.17619v3,2401.17619,,dfe3647f6dee3c2407264ddcf24fd2ef47b351a2
koguchi2020pjs,PJS: phoneme-balanced Japanese singing voice corpus,C,arxiv,2006.02959v1,2006.02959,,f1c6d11da54d17162baa35c43dea8655c3125d7a
takamichi2020jsut,JSUT and JVS: Free Japanese voice corpora for accelerating speech synthesis research,B,semantic_scholar,aa9b455bb5b16f49a3cfdb3239303e250c41f10f,,,aa9b455bb5b16f49a3cfdb3239303e250c41f10f
kuhn2014daps,DAPS: Intelligent delay-aware packet scheduling for multipath transport,C,semantic_scholar,b9f0e3ffa0d102ffd9aca268b1a7e024b89fc66a,,,b9f0e3ffa0d102ffd9aca268b1a7e024b89fc66a
yamagishi2019cstr,CSTR VCTK Corpus: English Multi-speaker Corpus for CSTR Voice Cloning Toolkit (version 0.92),C,semantic_scholar,df40f83f5420f73b22562f3554e1e3bd4a5c1ef5,,,df40f83f5420f73b22562f3554e1e3bd4a5c1ef5
yan2023espnet,ESPnet-ST-v2: Multipurpose Spoken Language Translation Toolkit,B,arxiv,2304.04596v3,2304.04596,,dab8e7dc79085774eea58bcb9ea2ed0ee20377eb
vincent2006bss,Performance measurement in blind audio source separation,C,semantic_scholar,29de8281b8cbc764d605a20d00b818eba6d47da1,,,29de8281b8cbc764d605a20d00b818eba6d47da1
allal2024SmolLM,{SmolLM - blazingly fast and remarkably powerful},C,github,huggingface/smollm,,,
rouard2022hybrid,Hybrid Transformers for Music Source Separation,C,arxiv,2211.08553v1,2211.08553,,826dad99e9725d46c15083a750f9a36e8d6861d5
LuoY2019conv-tasnet,Conv-TasNet: Surpassing Ideal Time-Frequency Magnitude Masking for Speech Separation,B,arxiv,1809.07454v3,1809.07454,,0d4b28a4a244a569d5a1345464ae2be48595fff0
Saijo2024_TFLoco,TF-Locoformer: Transformer with Local Modeling by Convolution for Speech Separation and Enhancement,B,arxiv,2408.03440v1,2408.03440,,ddef9f35be21ff7eea811614cabb7d4586493101
Kavalerov2019UniversalSS,Universal Sound Separation,C,arxiv,1905.03330v2,1905.03330,,88de6a6cc24a2d1876fcec9cf91fa6c6386c16ec
espnet,ESPnet: End-to-End Speech Processing Toolkit,B,arxiv,1804.00015v1,1804.00015,,30f86d38f0660af5ea2e16d996434c72eee8c5ee
mars6,MARS6: A Small and Robust Hierarchical-Codec Text-to-Speech Model,B,arxiv,2501.05787v1,2501.05787,,1aec3ecd2698ec958cfd47fbce08c3f2aa8accb6
simplespeech,SimpleSpeech: Towards Simple and Efficient Text-to-Speech with Scalar Latent Transformer Diffusion Models,B,arxiv,2406.02328v3,2406.02328,,e7a7881a040007893c6129131306f735c5014426
cuervo2024scalingpropertiesspeechlanguag,Scaling Properties of Speech Language Models,B,arxiv,2404.00685v2,2404.00685,,a7eeee0df79da5662e7329d9710e97da032c3108
hassid2023textually,Textually Pretrained Speech Language Models,B,arxiv,2305.13009v3,2305.13009,,4a7855ec905faedfa68235b6f3966d8269f03d18
copet2024musicgen,Simple and Controllable Music Generation,B,arxiv,2306.05284v3,2306.05284,,4cc8e18f5eece0b0d8e1abcb8ee10fb33680fbb2
wolf2020huggingfacestransformersstateoftheartnatural,HuggingFace's Transformers: State-of-the-art Natural Language Processing,C,arxiv,1910.03771v5,1910.03771,,c95383f251a62c63217586059c67f63507c3e839
ji2024wavtokenizer,WavTokenizer: an Efficient Acoustic Discrete Codec Tokenizer for Audio Language Modeling,A,arxiv,2408.16532v3,2408.16532,,ebdbded60f48131ed7ba73807c3c086993a96f89
gpt,Language Models are Few-Shot Learners,B,arxiv,2005.14165v4,2005.14165,,90abbc2cf38462b954ae1b772fac9532e2ccd8b0
bark2023,{Bark: Text-Prompted Generative Audio Model},B,github,suno-ai/bark,,,
guo2025recent,Recent Advances in Discrete Speech Tokens: A Review,A,arxiv,2502.06490v4,2502.06490,,4f02bdf2229fd96afdf382b23dace98485fd7d7f
zaiem2023speech,Speech Self-Supervised Representation Benchmarking: Are We Doing it Right?,B,arxiv,2306.00452v1,2306.00452,,08a62562feed7b3709f939092021fcc5b7794d07
